pickup_datetime,dropoff_datetime,trip_distance,fare_amount,payment_type,total_amount,borough
2022-11-30 17:59:51+00:00,2022-11-30 18:53:20+00:00,12.990000000,52.840000000,0,64.370000000,Brooklyn
2022-11-30 17:58:42+00:00,2022-11-30 18:10:38+00:00,1.300000000,8.000000000,1,13.800000000,Brooklyn
2022-11-30 17:58:40+00:00,2022-11-30 18:19:09+00:00,3.630000000,21.470000000,0,29.230000000,Brooklyn
2022-11-30 17:56:48+00:00,2022-11-30 18:42:13+00:00,10.540000000,47.560000000,0,58.030000000,Brooklyn
2022-11-30 17:54:53+00:00,2022-11-30 18:07:13+00:00,1.110000000,9.000000000,1,12.960000000,Brooklyn
2022-11-30 17:54:00+00:00,2022-11-30 18:28:00+00:00,7.290000000,29.390000000,0,35.690000000,Brooklyn
2022-11-30 17:53:28+00:00,2022-11-30 18:04:45+00:00,1.420000000,9.000000000,1,12.960000000,Brooklyn
2022-11-30 17:53:16+00:00,2022-11-30 18:39:00+00:00,11.170000000,39.000000000,1,50.210000000,Brooklyn
2022-11-30 17:52:13+00:00,2022-11-30 18:00:06+00:00,1.100000000,7.000000000,1,8.800000000,Brooklyn
2022-11-30 17:52:00+00:00,2022-11-30 19:01:14+00:00,0E-9,59.200000000,1,62.450000000,Brooklyn
2022-11-30 17:52:00+00:00,2022-11-30 18:34:50+00:00,13.900000000,59.500000000,2,77.800000000,Brooklyn
2022-11-30 17:50:25+00:00,2022-11-30 18:13:00+00:00,6.300000000,21.500000000,1,33.000000000,Brooklyn
2022-11-30 17:47:42+00:00,2022-11-30 18:14:22+00:00,4.380000000,19.500000000,1,28.560000000,Brooklyn
2022-11-30 17:47:37+00:00,2022-11-30 18:39:07+00:00,12.470000000,56.940000000,0,69.290000000,Brooklyn
2022-11-30 17:47:31+00:00,2022-11-30 17:57:24+00:00,1.200000000,8.000000000,1,11.760000000,Brooklyn
2022-11-30 17:45:39+00:00,2022-11-30 18:13:27+00:00,8.000000000,26.080000000,0,26.880000000,Brooklyn
2022-11-30 17:45:38+00:00,2022-11-30 17:49:06+00:00,0.600000000,4.500000000,1,7.550000000,Brooklyn
2022-11-30 17:45:18+00:00,2022-11-30 17:51:41+00:00,0.200000000,5.500000000,1,9.300000000,Brooklyn
2022-11-30 17:42:32+00:00,2022-11-30 17:46:11+00:00,0.710000000,4.500000000,2,6.300000000,Brooklyn
2022-11-30 17:41:00+00:00,2022-11-30 18:20:00+00:00,3.630000000,22.110000000,0,24.910000000,Brooklyn
2022-11-30 17:37:00+00:00,2022-11-30 18:15:00+00:00,8.310000000,35.920000000,0,45.100000000,Brooklyn
2022-11-30 17:36:17+00:00,2022-11-30 17:42:10+00:00,0.940000000,5.500000000,2,7.300000000,Brooklyn
2022-11-30 17:35:27+00:00,2022-11-30 17:37:09+00:00,0E-9,20.200000000,1,21.000000000,Brooklyn
